,Unnamed: 0,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,cumsum_ClimbRate,alt_norm
3506,61589,Mon 01:51:29 PM,51.8719,8.0988,← 297°,449.0,517.0,"34,000",0.0,FlightAware ADS-B (BRE / EDDW),Arrivals,AUA375,2025-03-24 19:37:57,77364.0,0.8535024779939344
3507,61590,Mon 01:51:59 PM,51.8995,8.0105,← 297°,447.0,514.0,"34,000",0.0,FlightAware ADS-B (STR / EDDS),Arrivals,AUA375,2025-03-24 19:37:57,77364.0,0.8535024779939344
3508,61591,Mon 01:52:38 PM,51.9353,7.8957,← 297°,448.0,516.0,"34,000",0.0,FlightAware ADS-B (MGL / EDLN),Arrivals,AUA375,2025-03-24 19:37:57,77364.0,0.8535024779939344
3509,61592,Mon 01:53:08 PM,51.9644,7.8019,← 297°,447.0,514.0,"34,000",0.0,FlightAware ADS-B (EDLD),Arrivals,AUA375,2025-03-24 19:37:57,77364.0,0.8535024779939344
3510,61593,Mon 01:53:35 PM,51.9892,7.7216,← 297°,450.0,518.0,"34,000",0.0,FlightAware ADS-B (FRA / EDDF),Arrivals,AUA375,2025-03-24 19:37:57,77364.0,0.8535024779939344
3511,61594,Mon 01:54:00 PM,52.0126,7.6455,← 297°,449.0,517.0,"34,000",-309.0,FlightAware ADS-B (EHDP),Arrivals,AUA375,2025-03-24 19:37:57,77055.0,0.8506453879724831
3512,61595,Mon 01:54:43 PM,52.0521,7.5168,← 296°,450.0,518.0,"33,650",-699.0,FlightAware ADS-B (EHTE),Arrivals,AUA375,2025-03-24 19:37:57,76356.0,0.8441822620016274
3513,61596,Mon 01:55:13 PM,52.0796,7.4268,← 296°,449.0,517.0,"33,150",-1125.0,FlightAware ADS-B (SGE / EDGS),Arrivals,AUA375,2025-03-24 19:37:57,75231.0,0.8337802352244988
3514,61597,Mon 01:55:43 PM,52.107,7.3368,← 296°,447.0,514.0,"32,525",-1800.0,FlightAware ADS-B (VAC / EDWU),Arrivals,AUA375,2025-03-24 19:37:57,73431.0,0.8171369923810933
3515,61598,Mon 01:56:13 PM,52.1343,7.2465,← 296°,440.0,506.0,"31,350",-2250.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,71181.0,0.7963329388268363
3516,61599,Mon 01:56:43 PM,52.1607,7.159,← 296°,430.0,495.0,"30,275",-2125.0,FlightAware ADS-B (EIN / EHEH),Arrivals,AUA375,2025-03-24 19:37:57,69056.0,0.7766846660255936
3517,61600,Mon 01:57:13 PM,52.1855,7.0768,← 296°,420.0,483.0,"29,225",-2156.0,FlightAware ADS-B (ENS / EHTW),Arrivals,AUA375,2025-03-24 19:37:57,66900.0,0.7567497595976034
3518,61601,Mon 01:57:31 PM,52.2012,7.0251,← 298°,413.0,475.0,"28,550",-2074.0,FlightAware ADS-B (EIN / EHEH),Arrivals,AUA375,2025-03-24 19:37:57,64826.0,0.7375730453435905
3519,61602,Mon 01:57:47 PM,52.2171,6.9801,← 302°,408.0,470.0,"28,050",-2014.0,FlightAware ADS-B (EHDL),Arrivals,AUA375,2025-03-24 19:37:57,62812.0,0.7189511058510245
3520,61603,Mon 01:58:06 PM,52.2375,6.933,← 308°,400.0,460.0,"27,375",-2089.0,FlightAware ADS-B (EHTL),Arrivals,AUA375,2025-03-24 19:37:57,60723.0,0.6996356979066499
3521,61604,Mon 01:58:43 PM,52.2801,6.8476,← 309°,392.0,451.0,"26,100",-2060.0,FlightAware ADS-B (EHDL),Arrivals,AUA375,2025-03-24 19:37:57,58663.0,0.6805884310969746
3522,61605,Mon 01:59:13 PM,52.3138,6.7802,← 309°,388.0,447.0,"25,075",-2075.0,FlightAware ADS-B (GUT / ETUO),Arrivals,AUA375,2025-03-24 19:37:57,56588.0,0.6614024705969377
3523,61606,Mon 01:59:43 PM,52.3484,6.7106,← 309°,383.0,441.0,"24,025",-2025.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,54563.0,0.6426788223981064
3524,61607,Mon 02:00:13 PM,52.3813,6.6447,← 310°,377.0,434.0,"23,050",-1952.0,FlightAware ADS-B (LEY / EHLE),Arrivals,AUA375,2025-03-24 19:37:57,52611.0,0.6246301501590354
3525,61608,Mon 02:00:56 PM,52.4297,6.5512,← 310°,363.0,418.0,"21,650",-1949.0,FlightAware ADS-B (EHDR),Arrivals,AUA375,2025-03-24 19:37:57,50662.0,0.6066092166580368
3526,61609,Mon 02:02:10 PM,52.5085,6.4016,← 311°,347.0,399.0,"19,250",-1915.0,FlightAware ADS-B (EDLB),Arrivals,AUA375,2025-03-24 19:37:57,48747.0,0.5889026555218582
3527,61610,Mon 02:02:30 PM,52.527,6.3628,← 303°,348.0,400.0,"18,650",-1981.0,FlightAware ADS-B (EDLS),Arrivals,AUA375,2025-03-24 19:37:57,46766.0,0.5705858421480878
3528,61611,Mon 02:03:03 PM,52.554,6.2855,← 300°,346.0,398.0,"17,500",-2024.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,AUA375,2025-03-24 19:37:57,44742.0,0.5518714401952807
3529,61612,Mon 02:03:33 PM,52.5772,6.2194,← 300°,340.0,391.0,"16,525",-1915.0,FlightAware ADS-B (EHTL),Arrivals,AUA375,2025-03-24 19:37:57,42827.0,0.534164879059102
3530,61613,Mon 02:03:50 PM,52.5852,6.1797,← 275°,347.0,399.0,"16,000",-1986.0,FlightAware ADS-B (ETND),Arrivals,AUA375,2025-03-24 19:37:57,40841.0,0.5158018344552112
3531,61614,Mon 02:04:10 PM,52.5875,6.1263,← 277°,343.0,395.0,"15,300",-2122.0,FlightAware ADS-B (UTC / EHSB),Arrivals,AUA375,2025-03-24 19:37:57,38719.0,0.49618130039204084
3532,61615,Mon 02:04:31 PM,52.5861,6.0678,← 260°,347.0,399.0,"14,550",-2045.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,AUA375,2025-03-24 19:37:57,36674.0,0.4772727272727273
3533,61616,Mon 02:05:16 PM,52.5696,5.9534,← 256°,339.0,390.0,"13,050",-1720.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,AUA375,2025-03-24 19:37:57,34954.0,0.46136918411125083
3534,61617,Mon 02:05:46 PM,52.5591,5.8837,← 256°,328.0,377.0,"12,400",-1275.0,FlightAware ADS-B (EHDL),Arrivals,AUA375,2025-03-24 19:37:57,33679.0,0.4495802204305052
3535,61618,Mon 02:06:16 PM,52.5479,5.8093,← 256°,328.0,377.0,"11,775",-1125.0,FlightAware ADS-B (EHHO),Arrivals,AUA375,2025-03-24 19:37:57,32554.0,0.43917819365337674
3536,61619,Mon 02:06:46 PM,52.5373,5.7391,← 256°,319.0,367.0,"11,275",-850.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,31704.0,0.43131888453287964
3537,61620,Mon 02:07:16 PM,52.5269,5.6711,← 256°,296.0,341.0,"10,925",-1050.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,30654.0,0.4216103262075597
3538,61621,Mon 02:07:46 PM,52.5171,5.6069,← 256°,289.0,333.0,"10,225",-1207.0,FlightAware ADS-B (EIN / EHEH),Arrivals,AUA375,2025-03-24 19:37:57,29447.0,0.41045010725645387
3539,61622,Mon 02:08:02 PM,52.5112,5.5756,← 249°,289.0,333.0,"10,000",-864.0,FlightAware ADS-B (GLZ / EHGR),Arrivals,AUA375,2025-03-24 19:37:57,28583.0,0.4024613506916192
3540,61623,Mon 02:08:19 PM,52.5,5.5411,↙ 232°,294.0,338.0,"9,750",-947.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,AUA375,2025-03-24 19:37:57,27636.0,0.39370515570678305
3541,61624,Mon 02:08:40 PM,52.4782,5.5108,↙ 217°,295.0,339.0,"9,400",-971.0,FlightAware ADS-B (ENS / EHTW),Arrivals,AUA375,2025-03-24 19:37:57,26665.0,0.38472705081736813
3542,61625,Mon 02:09:10 PM,52.4463,5.4713,↙ 217°,290.0,334.0,"8,925",-978.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,25687.0,0.37568422220578446
3543,61626,Mon 02:09:26 PM,52.429,5.45,↙ 217°,288.0,331.0,"8,650",-1014.0,FlightAware ADS-B (UDE / EHVK),Arrivals,AUA375,2025-03-24 19:37:57,24673.0,0.36630852873733266
3544,61627,Mon 02:09:47 PM,52.4053,5.4209,↙ 217°,287.0,330.0,"8,300",-946.0,FlightAware ADS-B (EHTE),Arrivals,AUA375,2025-03-24 19:37:57,23727.0,0.3575615799985206
3545,61628,Mon 02:10:12 PM,52.3813,5.3911,↙ 217°,285.0,328.0,"7,925",-955.0,FlightAware ADS-B (EBBL),Arrivals,AUA375,2025-03-24 19:37:57,22772.0,0.34873141504549154
3546,61629,Mon 02:10:42 PM,52.3489,5.3508,↙ 217°,283.0,326.0,"7,425",-971.0,FlightAware ADS-B (UDE / EHVK),Arrivals,AUA375,2025-03-24 19:37:57,21801.0,0.3397533101560766
3547,61630,Mon 02:11:03 PM,52.3269,5.3236,↙ 217°,279.0,321.0,"7,100",-946.0,FlightAware ADS-B (EDLS),Arrivals,AUA375,2025-03-24 19:37:57,20855.0,0.3310063614172646
3548,61631,Mon 02:11:28 PM,52.3014,5.2923,↙ 217°,274.0,315.0,"6,700",-944.0,FlightAware ADS-B (EHHA),Arrivals,AUA375,2025-03-24 19:37:57,19911.0,0.32227790517050076
3549,61632,Mon 02:11:57 PM,52.273,5.258,↙ 217°,269.0,310.0,"6,250",-931.0,FlightAware ADS-B (LEY / EHLE),Arrivals,AUA375,2025-03-24 19:37:57,18980.0,0.31366965012205045
3550,61633,Mon 02:12:26 PM,52.2433,5.2222,↙ 216°,266.0,306.0,"5,800",-927.0,FlightAware ADS-B (EIN / EHEH),Arrivals,AUA375,2025-03-24 19:37:57,18053.0,0.30509838005769657
3551,61634,Mon 02:12:52 PM,52.2167,5.1897,↙ 217°,266.0,306.0,"5,400",-900.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,17153.0,0.2967767586359938
3552,61635,Mon 02:13:11 PM,52.1993,5.1681,↙ 217°,265.0,305.0,"5,125",-857.0,FlightAware ADS-B (EHVB),Arrivals,AUA375,2025-03-24 19:37:57,16296.0,0.28885272579332794
3553,61636,Mon 02:13:20 PM,52.191,5.1578,↙ 217°,264.0,304.0,"5,000",-750.0,Surface and Near-Surface,Arrivals,AUA375,2025-03-24 19:37:57,15546.0,0.2819180412752422
3554,61637,Mon 02:13:27 PM,52.1828,5.1478,↙ 217°,261.0,300.0,"4,925",-457.0,FlightAware ADS-B (EHTE),Arrivals,AUA375,2025-03-24 19:37:57,15089.0,0.2776925068422221
3555,61638,Mon 02:13:43 PM,52.1688,5.1309,↙ 217°,251.0,289.0,"4,825",-563.0,FlightAware ADS-B (EHDL),Arrivals,AUA375,2025-03-24 19:37:57,14526.0,0.2724868703306458
3556,61639,Mon 02:13:59 PM,52.1527,5.1114,↙ 217°,247.0,284.0,"4,625",-891.0,FlightAware ADS-B (UDE / EHVK),Arrivals,AUA375,2025-03-24 19:37:57,13635.0,0.26424846512315997
3557,61640,Mon 02:14:15 PM,52.1395,5.0954,↙ 217°,244.0,281.0,"4,350",-1134.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA375,2025-03-24 19:37:57,12501.0,0.25376322213181446
3558,61641,Mon 02:14:40 PM,52.1166,5.0678,↙ 216°,241.0,277.0,"3,850",-982.0,FlightAware ADS-B (UDE / EHVK),Arrivals,AUA375,2025-03-24 19:37:57,11519.0,0.24468340853613432
3559,61642,Mon 02:15:10 PM,52.0892,5.0352,↙ 216°,240.0,276.0,"3,450",-825.0,FlightAware ADS-B (EHMB),Arrivals,AUA375,2025-03-24 19:37:57,10694.0,0.2370552555662401
3560,61643,Mon 02:15:40 PM,52.0637,5.0043,↙ 217°,238.0,274.0,"3,025",-575.0,FlightAware ADS-B (UTC / EHSB),Arrivals,AUA375,2025-03-24 19:37:57,10119.0,0.23173866410237443
3561,61644,Mon 02:16:10 PM,52.0371,4.9713,↙ 217°,239.0,275.0,"2,875",-175.0,FlightAware ADS-B (EHTL),Arrivals,AUA375,2025-03-24 19:37:57,9944.0,0.23012057104815445
3562,61645,Mon 02:16:40 PM,52.0115,4.9399,↙ 217°,240.0,276.0,"2,850",0.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA375,2025-03-24 19:37:57,9944.0,0.23012057104815445
3563,61646,Mon 02:16:58 PM,52.0002,4.9141,← 254°,234.0,269.0,"2,875",0.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA375,2025-03-24 19:37:57,9944.0,0.23012057104815445
3564,61647,Mon 02:17:15 PM,52.0002,4.8827,← 277°,232.0,267.0,"2,850",-38.0,FlightAware ADS-B (EHSE),Arrivals,AUA375,2025-03-24 19:37:57,9906.0,0.2297692136992381
3565,61648,Mon 02:17:38 PM,52.0036,4.8421,← 278°,230.0,265.0,"2,850",0.0,FlightAware ADS-B (LEY / EHLE),Arrivals,AUA375,2025-03-24 19:37:57,9906.0,0.2297692136992381
3566,61649,Mon 02:17:58 PM,52.0068,4.8085,← 284°,231.0,266.0,"2,850",42.0,FlightAware ADS-B (EHHV),Arrivals,AUA375,2025-03-24 19:37:57,9948.0,0.2301575560322509
3567,61650,Mon 02:18:14 PM,52.0156,4.7857,↖ 317°,231.0,266.0,"2,875",0.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA375,2025-03-24 19:37:57,9948.0,0.2301575560322509
3568,61651,Mon 02:18:39 PM,52.0385,4.762,↖ 329°,230.0,265.0,"2,850",0.0,FlightAware ADS-B (EHHV),Arrivals,AUA375,2025-03-24 19:37:57,9948.0,0.2301575560322509
3569,61652,Mon 02:18:58 PM,52.0561,4.7543,↑ 1°,220.0,253.0,"2,875",0.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,9948.0,0.2301575560322509
3570,61653,Mon 02:19:20 PM,52.0774,4.7578,↑ 6°,201.0,231.0,"2,850",-38.0,FlightAware ADS-B (EHHV),Arrivals,AUA375,2025-03-24 19:37:57,9910.0,0.22980619868333457
3571,61654,Mon 02:19:37 PM,52.0933,4.7596,↑ 3°,185.0,213.0,"2,850",0.0,FlightAware ADS-B (LEY / EHLE),Arrivals,AUA375,2025-03-24 19:37:57,9910.0,0.22980619868333457
3572,61655,Mon 02:20:07 PM,52.1174,4.7615,↑ 3°,177.0,204.0,"2,850",-25.0,FlightAware ADS-B (EIN / EHEH),Arrivals,AUA375,2025-03-24 19:37:57,9885.0,0.2295750425327317
3573,61656,Mon 02:20:37 PM,52.1424,4.7637,↑ 3°,178.0,205.0,"2,825",-450.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA375,2025-03-24 19:37:57,9435.0,0.2254142318218803
3574,61657,Mon 02:21:07 PM,52.1668,4.7659,↑ 3°,176.0,203.0,"2,400",-925.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,8510.0,0.21686145424957468
3575,61658,Mon 02:21:37 PM,52.1912,4.7681,↑ 3°,167.0,192.0,"1,900",-925.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,7585.0,0.20830867667726902
3576,61659,Mon 02:22:07 PM,52.2119,4.7701,↑ 4°,149.0,171.0,"1,475",-825.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,6760.0,0.2006805237073748
3577,61660,Mon 02:22:37 PM,52.2328,4.772,↑ 3°,140.0,161.0,"1,075",-770.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,5990.0,0.19356091426880687
3578,61661,Mon 02:22:44 PM,52.2374,4.7724,↑ 3°,140.0,161.0,"1,000",-750.0,Surface and Near-Surface,Arrivals,AUA375,2025-03-24 19:37:57,5240.0,0.1866262297507212
3579,61662,Mon 02:22:53 PM,52.242,4.7729,↑ 3°,141.0,162.0,875,-840.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,4400.0,0.17885938309046528
3580,61663,Mon 02:23:09 PM,52.2533,4.7739,↑ 3°,142.0,163.0,650,-750.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,3650.0,0.1719246985723796
3581,61664,Mon 02:23:25 PM,52.2628,4.7747,↑ 3°,141.0,162.0,475,-797.0,FlightAware ADS-B (EHHV),Arrivals,AUA375,2025-03-24 19:37:57,2853.0,0.16455544049116058
3582,61665,Mon 02:23:41 PM,52.2746,4.7759,↑ 3°,142.0,163.0,225,-844.0,FlightAware ADS-B (EHVB),Arrivals,AUA375,2025-03-24 19:37:57,2009.0,0.1567516088468082
3583,61666,Mon 02:23:57 PM,52.2845,4.7767,↑ 4°,143.0,165.0,25,-703.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,1306.0,0.1502514978918559
3584,61667,Mon 02:24:13 PM,52.2949,4.7778,↑ 3°,135.0,155.0,,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,AUA375,2025-03-24 19:37:57,650.0,0.14418596050003699
3585,61668,Mon 01:13:29 PM,52.3456,13.4695,← 248°,157.0,181.0,475,0.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,0.0,0.13817590058436274
3586,61669,Mon 01:13:45 PM,52.3406,13.4524,↙ 237°,158.0,182.0,"1,150",2156.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,2156.0,0.15811080701235297
3587,61670,Mon 01:14:01 PM,52.3324,13.4361,↙ 228°,174.0,200.0,"1,625",1641.0,FlightAware ADS-B (EDOY),Arrivals,EZY5285,2025-03-24 19:37:57,3797.0,0.1732838967379244
3588,61671,Mon 01:14:17 PM,52.3234,13.4199,↙ 228°,193.0,222.0,"2,025",1793.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,5590.0,0.1898624158591612
3589,61672,Mon 01:14:47 PM,52.3035,13.3835,↙ 229°,230.0,265.0,"3,000",2190.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,7780.0,0.2101116946519713
3590,61673,Mon 01:15:07 PM,52.2883,13.3553,↙ 229°,256.0,295.0,"3,850",3094.0,FlightAware ADS-B (EDCS),Arrivals,EZY5285,2025-03-24 19:37:57,10874.0,0.23871957985058068
3591,61674,Mon 01:15:35 PM,52.267,13.3153,↙ 233°,267.0,307.0,"5,475",3670.0,FlightAware ADS-B (EDUF),Arrivals,EZY5285,2025-03-24 19:37:57,14544.0,0.27265330275907984
3592,61675,Mon 01:15:54 PM,52.2589,13.2787,← 266°,265.0,305.0,"6,725",3792.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,18336.0,0.3077150676825209
3593,61676,Mon 01:16:11 PM,52.2606,13.2464,← 277°,266.0,306.0,"7,750",3926.0,FlightAware ADS-B (EDOQ),Arrivals,EZY5285,2025-03-24 19:37:57,22262.0,0.34401582957319327
3594,61677,Mon 01:16:41 PM,52.2641,13.1849,← 275°,264.0,304.0,"9,800",3400.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,25662.0,0.3754530660551816
3595,61678,Mon 01:17:11 PM,52.2671,13.1239,← 275°,288.0,331.0,"11,150",2449.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,28111.0,0.3980971225682373
3596,61679,Mon 01:17:49 PM,52.2718,13.0366,← 275°,317.0,365.0,"12,575",2625.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,30736.0,0.4223685183815371
3597,61680,Mon 01:18:19 PM,52.2756,12.962,← 275°,325.0,374.0,"14,125",2875.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,33611.0,0.44895147570086547
3598,61681,Mon 01:18:49 PM,52.2792,12.888,← 275°,338.0,389.0,"15,450",2704.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,36315.0,0.47395332495007025
3599,61682,Mon 01:19:30 PM,52.2844,12.7835,← 275°,347.0,399.0,"17,325",2810.0,FlightAware ADS-B (EDAZ),Arrivals,EZY5285,2025-03-24 19:37:57,39125.0,0.4999352762778312
3600,61683,Mon 01:20:00 PM,52.288,12.7063,← 274°,351.0,404.0,"18,775",2825.0,FlightAware ADS-B (EDHD),Arrivals,EZY5285,2025-03-24 19:37:57,41950.0,0.5260559212959538
3601,61684,Mon 01:20:30 PM,52.2917,12.6264,← 274°,355.0,409.0,"20,150",2600.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,44550.0,0.5500961609586508
3602,61685,Mon 01:21:00 PM,52.2957,12.5424,← 274°,362.0,417.0,"21,375",2200.0,FlightAware ADS-B (ETHS),Arrivals,EZY5285,2025-03-24 19:37:57,46750.0,0.5704379022117021
3603,61686,Mon 01:21:30 PM,52.2993,12.4621,← 274°,373.0,429.0,"22,350",2075.0,FlightAware ADS-B (DRS / EDDC),Arrivals,EZY5285,2025-03-24 19:37:57,48825.0,0.589623862711739
3604,61687,Mon 01:22:00 PM,52.3032,12.3778,← 274°,382.0,440.0,"23,450",2225.0,FlightAware ADS-B (BBH / EDBH),Arrivals,EZY5285,2025-03-24 19:37:57,51050.0,0.6101967601153931
3605,61688,Mon 01:22:30 PM,52.3071,12.2902,← 274°,384.0,442.0,"24,575",2150.0,FlightAware ADS-B (KEL / EDHK),Arrivals,EZY5285,2025-03-24 19:37:57,53200.0,0.6300761890672387
3606,61689,Mon 01:23:00 PM,52.3109,12.2025,← 274°,391.0,450.0,"25,600",1962.0,FlightAware ADS-B (EDOY),Arrivals,EZY5285,2025-03-24 19:37:57,55162.0,0.6482173237665508
3607,61690,Mon 01:23:22 PM,52.3137,12.1374,← 275°,393.0,452.0,"26,275",2048.0,FlightAware ADS-B (EDCS),Arrivals,EZY5285,2025-03-24 19:37:57,57210.0,0.6671536356239367
3608,61691,Mon 01:23:52 PM,52.3176,12.048,← 274°,396.0,456.0,"27,375",1950.0,FlightAware ADS-B (LKKL),Arrivals,EZY5285,2025-03-24 19:37:57,59160.0,0.6851838153709594
3609,61692,Mon 01:24:22 PM,52.3225,11.9604,← 276°,403.0,464.0,"28,225",1675.0,FlightAware ADS-B (CSO / EDBC),Arrivals,EZY5285,2025-03-24 19:37:57,60835.0,0.7006712774613507
3610,61693,Mon 01:24:52 PM,52.3282,11.8677,← 276°,410.0,472.0,"29,050",1675.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,62510.0,0.716158739551742
3611,61694,Mon 01:25:22 PM,52.3335,11.7746,← 275°,416.0,479.0,"29,900",1825.0,FlightAware ADS-B (LEJ / EDDP),Arrivals,EZY5285,2025-03-24 19:37:57,64335.0,0.7330331385457505
3612,61695,Mon 01:25:52 PM,52.3387,11.6806,← 275°,417.0,480.0,"30,875",1750.0,FlightAware ADS-B (EDAQ),Arrivals,EZY5285,2025-03-24 19:37:57,66085.0,0.7492140690879503
3613,61696,Mon 01:26:22 PM,52.3436,11.5884,← 275°,421.0,484.0,"31,650",1125.0,FlightAware ADS-B (HAM / EDDH),Arrivals,EZY5285,2025-03-24 19:37:57,67210.0,0.7596160958650788
3614,61697,Mon 01:26:52 PM,52.3488,11.4909,← 275°,419.0,482.0,"32,000",350.0,FlightAware ADS-B (FRZ / ETHF),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3615,61698,Mon 01:27:22 PM,52.3535,11.4011,← 275°,420.0,483.0,"32,000",0.0,FlightAware ADS-B (FCN / ETMN),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3616,61699,Mon 01:27:52 PM,52.3585,11.3041,← 275°,422.0,486.0,"32,000",0.0,FlightAware ADS-B (LEJ / EDDP),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3617,61700,Mon 01:28:22 PM,52.3635,11.2058,← 275°,425.0,489.0,"32,000",0.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3618,61701,Mon 01:28:42 PM,52.3666,11.1408,← 275°,425.0,489.0,"32,000",0.0,FlightAware ADS-B (EDAX),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3619,61702,Mon 01:29:17 PM,52.3718,11.0313,← 275°,426.0,490.0,"32,000",0.0,FlightAware ADS-B (BER / EDDB),Arrivals,EZY5285,2025-03-24 19:37:57,67560.0,0.7628522819735187
3620,61703,Mon 01:29:47 PM,52.3766,10.9342,← 275°,427.0,491.0,"32,000",28.0,FlightAware ADS-B (KSF / EDVK),Arrivals,EZY5285,2025-03-24 19:37:57,67588.0,0.763111176862194
3621,61704,Mon 01:30:10 PM,52.3803,10.8585,← 275°,429.0,494.0,"32,025",0.0,FlightAware ADS-B (EDHE),Arrivals,EZY5285,2025-03-24 19:37:57,67588.0,0.763111176862194
3622,61705,Mon 01:30:40 PM,52.3849,10.7648,← 276°,433.0,498.0,"32,000",-25.0,FlightAware ADS-B (PAD / EDLP),Arrivals,EZY5285,2025-03-24 19:37:57,67563.0,0.7628800207115911
3623,61706,Mon 01:31:10 PM,52.3894,10.6661,← 275°,432.0,497.0,"32,000",0.0,FlightAware ADS-B (PAD / EDLP),Arrivals,EZY5285,2025-03-24 19:37:57,67563.0,0.7628800207115911
3624,61707,Mon 01:31:40 PM,52.3937,10.5692,← 274°,432.0,497.0,"32,000",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67563.0,0.7628800207115911
3625,61708,Mon 01:31:58 PM,52.3964,10.5093,← 274°,432.0,497.0,"32,000",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67563.0,0.7628800207115911
3626,61709,Mon 01:32:28 PM,52.4006,10.4115,← 274°,433.0,498.0,"32,000",25.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67588.0,0.763111176862194
3627,61710,Mon 01:32:58 PM,52.4047,10.3159,← 274°,433.0,498.0,"32,025",25.0,FlightAware ADS-B (EDLI),Arrivals,EZY5285,2025-03-24 19:37:57,67613.0,0.7633423330127969
3628,61711,Mon 01:33:28 PM,52.4089,10.217,← 274°,432.0,497.0,"32,025",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67613.0,0.7633423330127969
3629,61712,Mon 01:33:48 PM,52.4116,10.1513,← 274°,432.0,497.0,"32,025",-30.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67583.0,0.7630649456320734
3630,61713,Mon 01:34:18 PM,52.4155,10.0554,← 274°,432.0,497.0,"32,000",-28.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67555.0,0.7628060507433981
3631,61714,Mon 01:34:42 PM,52.4186,9.9777,← 274°,431.0,496.0,"32,000",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY5285,2025-03-24 19:37:57,67555.0,0.7628060507433981
3632,61715,Mon 01:35:12 PM,52.4226,9.8789,← 274°,431.0,496.0,"32,000",0.0,FlightAware ADS-B (EDVN),Arrivals,EZY5285,2025-03-24 19:37:57,67555.0,0.7628060507433981
